order,indices,coefficient
1,286,2.4765431850069963E-5
1,633,-2.474558108945363E-5
1,907,-2.4722898260417987E-5
1,288,2.454725761381217E-5
1,111,-2.4292907103461048E-5
1,77,-2.416796259834661E-5
1,757,2.3906809027479603E-5
1,906,2.3812919273288505E-5
1,107,2.3790209518463333E-5
1,6,2.355234075322052E-5
1,868,-2.339819783412317E-5
1,262,-2.337223795224114E-5
1,363,2.3199383980603504E-5
1,834,-2.318855963833312E-5
1,10,2.306343431085797E-5
1,750,2.285950855344035E-5
1,745,2.2349271579807317E-5
1,75,-2.184215659834353E-5
1,225,-2.1737189139224345E-5
1,929,2.1558972909510797E-5
1,715,2.133477533447621E-5
1,485,-2.1300608894591163E-5
1,562,2.127240778492652E-5
1,128,-2.1030938924886374E-5
1,185,2.0922054743999038E-5
1,859,-2.085420631859672E-5
1,605,-2.0854075028543556E-5
1,975,2.0229313056042863E-5
1,816,-2.0138509345382792E-5
1,739,2.001301775525112E-5
1,539,1.9896270381805748E-5
1,918,-1.9834373932649432E-5
1,893,1.979459388347618E-5
1,794,1.9623480589113256E-5
1,501,1.9537587212197866E-5
1,814,-1.9459186698417327E-5
1,218,1.9435860266051875E-5
1,544,-1.9308837505899513E-5
1,759,1.9227294597423547E-5
1,308,1.9120364635923564E-5
1,402,1.8772175143697043E-5
1,184,-1.8517167664068385E-5
1,333,1.8400362769751142E-5
1,133,1.8248871920993863E-5
1,391,-1.813769727515216E-5
1,393,1.7904981126799057E-5
1,729,-1.771088241567535E-5
1,741,1.7268912273877972E-5
1,743,-1.7229893752778834E-5
1,689,1.6974833221029716E-5
1,327,1.6772578646929063E-5
1,824,1.675054589926274E-5
1,965,1.657978310899566E-5
1,151,-1.6557673103617027E-5
1,436,1.6483238016609143E-5
1,256,1.642254006538886E-5
1,838,1.569791590978341E-5
1,784,1.558049354278028E-5
1,303,-1.5048779172097515E-5
1,564,-1.5001331887796065E-5
1,961,-1.4805958649045146E-5
1,988,1.4570724679820915E-5
1,710,-1.4426600255307079E-5
1,995,1.4365087773136873E-5
1,125,1.3931554488990416E-5
1,471,1.3856457889213082E-5
1,273,1.3820323708393256E-5
1,820,1.3602982475177952E-5
1,343,-1.336489794611416E-5
1,990,-1.283921985238036E-5
1,266,1.280922228813032E-5
1,629,1.279047768693163E-5
1,892,-1.2618186790845795E-5
1,977,1.2597642592230645E-5
1,443,-1.2447012647504627E-5
1,61,1.232471970577792E-5
1,836,1.2192850616019796E-5
1,117,-1.199728806840278E-5
1,12,1.1986982424235196E-5
1,717,-1.198471486047771E-5
1,294,1.1641925376614251E-5
1,232,1.1610909390416675E-5
1,690,1.1530705510354137E-5
1,482,-1.1389953997874583E-5
1,848,-1.1329021298561198E-5
1,54,1.0614138331796822E-5
1,476,-1.0568382217297403E-5
1,51,-1.055596778868427E-5
1,172,-1.0461240091933138E-5
1,257,9.875377641419964E-6
1,167,9.78336100179468E-6
1,555,9.586851923775536E-6
1,796,9.26327727888525E-6
1,777,-9.195009570340015E-6
1,417,8.975475695023841E-6
1,631,8.929502575451067E-6
1,24,-8.907426711187355E-6
1,561,8.8780775172618E-6
1,168,8.798222738864104E-6
1,523,-8.62881853813699E-6
1,495,8.602437953941736E-6
1,310,8.34074969531981E-6
1,694,-8.32568839458088E-6
1,203,-7.567285969019108E-6
1,800,7.542345627748678E-6
1,136,7.494359502164482E-6
1,569,-7.4033377956988775E-6
1,34,-7.3801633530261035E-6
1,467,-7.290437264901528E-6
1,379,7.244495140235216E-6
1,183,6.833285348188084E-6
1,862,6.384104784785904E-6
1,997,-6.080566052945699E-6
1,860,5.571350291023791E-6
1,774,5.4740095239221575E-6
1,472,-5.323098070674826E-6
1,944,4.363094007106563E-6
1,237,-4.302668301677248E-6
1,259,4.035715793657441E-6
1,427,-4.03563016102533E-6
1,939,-3.572877335158972E-6
1,490,-3.2836388743868463E-6
1,465,2.8234086406276755E-6
1,199,7.021563172705664E-7
1,305,5.655416733607587E-7
1,89,4.6121604259133364E-7
1,985,-4.4598385049950117E-7
1,607,-2.674831287085011E-7
1,340,2.321707328359901E-7
2,76;740,-3.447337220640299E-4
2,154;840,-3.105163505809756E-4
2,541;719,-3.0487786401333386E-4
2,175;377,3.0148887036468574E-4
2,482;715,-2.9228392298684847E-4
2,593;725,-2.8977635689923233E-4
2,269;407,-2.8925836778603164E-4
2,814;829,2.884605379168361E-4
2,22;271,2.865048414956348E-4
2,102;735,-2.8344645214522515E-4
2,500;532,2.819307583499171E-4
2,189;521,2.8058516312358227E-4
2,326;874,-2.8054704779328286E-4
2,52;789,-2.804474564949261E-4
2,184;469,2.7842712812591714E-4
2,350;681,2.737873124420455E-4
2,150;369,2.735566996047686E-4
2,360;379,-2.7238953234424545E-4
2,258;627,2.710257795319808E-4
2,486;835,2.703250853375535E-4
2,38;596,2.677256476460687E-4
2,768;948,-2.667375336687294E-4
2,134;460,2.641962347904154E-4
2,165;305,-2.632044204781674E-4
2,139;894,2.6215845171711225E-4
2,299;488,-2.586628302803437E-4
2,265;714,-2.585593895575534E-4
2,789;797,2.584638893270167E-4
2,600;684,-2.5829546312954325E-4
2,70;149,-2.5689459250605466E-4
2,854;929,-2.5590359281920885E-4
2,121;359,-2.5581414103879304E-4
2,45;223,-2.52856142711792E-4
2,432;615,2.5023203481281997E-4
2,461;701,2.4969889162739086E-4
2,417;534,-2.4877062110132916E-4
2,202;705,2.483234328862094E-4
2,92;131,-2.481478821198687E-4
2,453;457,-2.4692834271115144E-4
2,91;839,2.458308616830321E-4
2,207;344,-2.4566878269377133E-4
2,269;360,-2.452076051175004E-4
2,204;641,-2.4431670171576553E-4
2,420;868,2.4326921478468828E-4
2,419;435,-2.4246504320904296E-4
2,49;760,-2.422844009301603E-4
2,435;927,2.41557419949672E-4
2,165;748,2.399623365166848E-4
2,424;685,-2.3969901675074352E-4
2,455;573,-2.3924783523808014E-4
2,114;789,2.3918535491576176E-4
2,233;814,-2.388468438797652E-4
2,431;515,-2.3676245403341038E-4
2,36;637,-2.348496916009257E-4
2,208;571,-2.346775066604356E-4
2,51;320,-2.3356024315004427E-4
2,620;697,2.3249439296864455E-4
2,384;491,2.3244168269459308E-4
2,425;434,2.3209596592114413E-4
2,58;929,-2.3206310825984804E-4
2,18;848,2.3103754128975934E-4
2,451;464,-2.308261797196022E-4
2,136;171,-2.304478558946741E-4
2,689;714,-2.304225316604399E-4
2,846;985,2.304103746837745E-4
2,796;925,2.297997783541994E-4
2,362;457,2.2979806078046944E-4
2,247;969,2.281929446884861E-4
2,423;964,2.281690065641367E-4
2,513;610,-2.2759894537779541E-4
2,357;900,-2.2738705128538068E-4
2,172;637,2.273529140804797E-4
2,118;299,2.2723528196100928E-4
2,61;130,2.2695024244773638E-4
2,251;367,-2.2581771159469466E-4
2,54;876,-2.251878336067457E-4
2,22;204,2.25017594826206E-4
2,48;957,-2.2413833603619743E-4
2,59;399,-2.2390263944659629E-4
2,162;231,-2.2309597570637404E-4
2,164;398,-2.2291831042516478E-4
2,333;840,-2.214335976339454E-4
2,637;940,-2.2043851024779103E-4
2,404;850,2.2015643898419662E-4
2,213;264,-2.195786327855686E-4
2,185;989,-2.188291205999991E-4
2,967;989,2.183878635766261E-4
2,739;974,-2.1821331217815416E-4
2,841;925,-2.176724476233754E-4
2,178;635,2.1764968293856745E-4
2,56;773,2.1757271012576407E-4
2,215;623,2.1753612302511055E-4
2,199;476,-2.174644680123582E-4
2,247;892,2.1718556501149262E-4
2,512;605,-2.1709994081869728E-4
2,587;784,2.1618274139222754E-4
2,53;821,2.1550279665550885E-4
2,73;842,-2.1522867143612922E-4
2,9;648,-2.1478467768914667E-4
2,87;596,-2.146317319073506E-4
2,559;876,2.141102031673695E-4
2,902;915,-2.137882967420319E-4
2,514;919,-2.129192981102711E-4
2,227;880,-2.1255220233152374E-4
2,752;984,2.1250295178971824E-4
2,16;860,2.1224795610836052E-4
2,490;743,-2.1206483032989022E-4
2,380;549,2.1196279346803366E-4
2,195;397,-2.1157099948825698E-4
2,147;447,-2.112619499395007E-4
2,702;866,2.1111867737449292E-4
2,436;897,-2.1107021561963884E-4
2,60;592,2.1097868038142076E-4
2,70;874,2.1051064775171385E-4
2,339;967,2.093181220811259E-4
2,153;863,-2.0880385035955667E-4
2,830;862,2.085732781491128E-4
2,273;551,-2.08063447033361E-4
2,313;614,2.0769097174395284E-4
2,48;190,2.0721948454118015E-4
2,649;855,2.071882306557005E-4
2,331;984,2.060797946568055E-4
2,758;890,2.0579360146908627E-4
2,128;436,2.0492594608528033E-4
2,31;602,2.0484022441560936E-4
2,325;554,2.0435928519010627E-4
2,586;934,-2.0433385249194404E-4
2,506;560,-2.0413313182809204E-4
2,299;949,-2.0367937303722444E-4
2,483;806,2.0362585898791696E-4
2,639;649,-2.0354930636351648E-4
2,258;557,2.0330009634483682E-4
2,459;484,2.0313666535145847E-4
2,887;937,2.0262844739142555E-4
2,696;801,-2.0229947425693312E-4
2,288;390,-2.017424570505275E-4
2,651;676,2.0169683708101262E-4
2,537;762,2.0124962280158732E-4
2,585;658,-2.0112139984354617E-4
2,169;529,2.0027557276022423E-4
2,28;782,1.9996354522206213E-4
2,878;959,-1.9967099849560753E-4
2,230;905,1.9965636641410044E-4
2,61;100,1.9917115163144334E-4
2,74;570,1.986472077875495E-4
2,16;232,-1.984263015828366E-4
2,514;583,-1.9829825473546494E-4
2,258;771,1.981921707288694E-4
2,293;973,-1.9725419466677058E-4
2,193;758,1.9703456363099275E-4
2,124;166,1.968502549163968E-4
2,461;663,-1.9667035194867056E-4
2,789;795,1.9634963980296117E-4
2,430;750,1.9616423285540082E-4
2,90;192,1.961464515910731E-4
2,182;666,-1.9586979347876437E-4
2,717;910,1.9564525561271726E-4
2,74;526,1.9523127723544847E-4
2,637;834,1.9491454405419202E-4
2,362;539,1.948842281183377E-4
2,33;648,-1.94874462101837E-4
2,199;827,1.946582908130131E-4
2,421;852,1.942780996613916E-4
2,133;539,-1.941872422520184E-4
2,319;908,-1.9394155185174184E-4
2,345;519,1.9377798473814217E-4
2,244;857,-1.9311513838859607E-4
2,136;846,1.930116900800552E-4
2,180;922,1.9298336461318505E-4
2,144;471,-1.9278551812966193E-4
2,363;994,1.92351912708055E-4
2,243;685,1.9230634342799142E-4
2,340;780,1.9199491623724403E-4
2,29;450,1.9193256251002157E-4
2,76;800,-1.9189420751444312E-4
2,795;934,-1.908969654702258E-4
2,223;548,-1.906839677907439E-4
2,15;442,-1.9063514471905944E-4
2,341;478,-1.9051136046649225E-4
2,93;966,1.9045027245346332E-4
2,918;992,1.9028317881471872E-4
2,567;688,1.898350728878045E-4
2,674;850,-1.8976219990682287E-4
2,258;974,-1.890941627328201E-4
2,211;721,1.8874884926983374E-4
2,23;921,-1.887375680820837E-4
2,108;606,-1.885777314841027E-4
2,464;979,-1.8846260025027166E-4
2,708;731,1.8844094848918328E-4
2,581;963,-1.8841372735619222E-4
2,85;315,1.88409436490866E-4
2,783;828,1.882152810920823E-4
2,847;867,-1.8814303571187808E-4
2,368;939,1.8804696706341728E-4
2,324;880,-1.8794874575496197E-4
2,355;574,-1.874009884735739E-4
2,903;986,1.870975172948597E-4
2,389;579,-1.8658539258880564E-4
2,230;939,1.8655920851630038E-4
2,109;411,1.8655125693106168E-4
2,211;346,-1.8630631573028815E-4
2,26;35,1.8600131610721715E-4
2,435;754,1.859417896794043E-4
2,388;824,1.858156674529611E-4
2,86;96,1.8580786063581727E-4
2,205;250,1.851819879829076E-4
2,298;675,-1.848136277849789E-4
2,564;666,1.8447314915968528E-4
2,621;674,-1.8443313773512361E-4
2,120;165,1.843375142708184E-4
2,757;825,-1.839286318309315E-4
2,207;715,1.8376238640822195E-4
2,266;601,1.8363473511356161E-4
2,267;679,1.8313277855455854E-4
2,578;602,-1.8311470689692894E-4
2,496;734,1.8297909575344887E-4
2,531;927,1.8280416481407507E-4
2,409;461,-1.8252949390929222E-4
2,332;782,-1.8230378900196116E-4
2,372;845,-1.820345062859038E-4
2,225;359,-1.817536021807629E-4
2,401;560,1.8171541995731574E-4
2,170;264,1.813561999866312E-4
2,229;932,-1.8102523087496666E-4
2,105;438,1.8073000819353064E-4
2,825;943,1.80698218272001E-4
2,267;816,1.8022313630242488E-4
2,823;974,-1.799777132631718E-4
2,243;649,-1.7990312617247308E-4
2,508;679,1.7973415276674633E-4
2,516;778,1.7969209720176537E-4
2,290;556,1.7964956327116356E-4
2,704;775,-1.7941914933904165E-4
2,165;191,1.7898516207452865E-4
2,261;511,1.787772245309478E-4
2,356;762,1.7874139458719E-4
2,293;960,1.78168697563152E-4
2,637;921,1.7815416205292094E-4
2,302;906,1.7812226971195444E-4
2,98;402,-1.7802442434099904E-4
2,265;446,1.7791299186250908E-4
2,201;510,-1.778502111537353E-4
2,608;755,1.776346797210044E-4
2,655;956,-1.775264738584855E-4
2,306;672,1.7729072877841262E-4
2,96;834,1.7701530913607916E-4
2,61;537,-1.76801987087422E-4
2,379;749,1.7676811324313758E-4
2,55;162,-1.7665937061055648E-4
2,241;449,1.7661472575220553E-4
2,71;385,-1.764092342931043E-4
2,339;889,-1.762967289017644E-4
2,11;829,1.761122050388258E-4
2,1;33,1.7600107371986407E-4
2,602;709,-1.7541978758335702E-4
2,544;846,-1.753480150881339E-4
2,464;507,-1.753259572113239E-4
2,605;999,-1.7514480637567222E-4
2,48;650,-1.7511749245453846E-4
2,56;461,-1.7478758119495987E-4
2,852;931,1.7439939878950218E-4
2,69;994,-1.7438483903765316E-4
2,854;949,1.7411464294373849E-4
2,52;938,1.7403753253311915E-4
2,670;795,-1.7401651595333996E-4
2,171;771,1.7384046529534016E-4
2,138;980,-1.7350943234036153E-4
2,484;707,-1.7343296760224648E-4
2,209;627,-1.7343112215898447E-4
2,127;210,1.7309317667390744E-4
2,181;731,1.7275809466506435E-4
2,160;900,-1.716613091629729E-4
2,84;843,1.7163882478765777E-4
2,35;438,1.712523789356073E-4
2,195;274,-1.7100065071370748E-4
2,533;977,1.7066982239410497E-4
2,476;518,1.7066107829769394E-4
2,229;732,-1.70447945157216E-4
2,96;679,1.7035714799869272E-4
2,382;845,1.70145274048774E-4
2,63;495,1.6996837262870008E-4
2,271;697,1.6992319949877548E-4
2,108;935,-1.6988571867134622E-4
2,39;93,-1.6977358625514406E-4
2,184;870,-1.6976094151452325E-4
2,304;373,1.697245635433611E-4
2,199;589,-1.6970181276746454E-4
2,273;634,-1.6960400082959088E-4
2,17;375,-1.6959478913029016E-4
2,374;401,-1.6935098150825146E-4
2,695;825,-1.6931023646230955E-4
2,381;935,1.6920300536761975E-4
2,317;538,1.6873238176729572E-4
2,475;907,1.6811912281971826E-4
2,80;227,1.6790466694550972E-4
2,534;931,-1.6785028460349167E-4
2,609;653,-1.6782337975732037E-4
2,48;436,1.6758045257373128E-4
2,52;133,-1.6742007524297826E-4
2,404;744,-1.6724904745471294E-4
2,88;344,1.67245707509034E-4
2,457;831,1.6620335364869133E-4
2,386;824,-1.661754661749955E-4
2,438;599,-1.6598398075325877E-4
2,564;640,-1.6592723025747076E-4
2,216;483,1.6583670410361728E-4
2,218;517,1.657909531477093E-4
2,122;416,1.6574915202713047E-4
2,357;480,-1.6574807753693752E-4
2,273;760,-1.6564962631068956E-4
2,105;214,-1.6552242949431067E-4
2,67;699,-1.6532444079331865E-4
2,323;939,-1.6510616857928485E-4
2,424;760,-1.6488217878973742E-4
2,321;957,-1.647119916516024E-4
2,147;626,-1.6468832806911936E-4
2,0;894,1.6466310075221468E-4
2,40;505,1.6445607794105967E-4
2,502;522,1.6435665474901688E-4
2,230;612,1.6388666144233604E-4
2,122;828,-1.638386408816845E-4
2,129;558,-1.63782873978858E-4
2,202;767,1.636002876440034E-4
2,5;315,1.634535204531841E-4
2,606;763,-1.6342364099262527E-4
2,96;723,-1.6337806833511816E-4
2,403;946,1.6330064308359306E-4
2,744;899,1.6309105391654625E-4
2,649;842,1.6270682893827868E-4
2,61;709,-1.6257993028086232E-4
2,936;983,-1.6223998571836772E-4
2,559;860,1.6223332110147946E-4
2,308;915,-1.621621163577242E-4
2,903;936,-1.6213244928387315E-4
2,703;914,-1.6208199143047597E-4
2,81;511,-1.6202590186737838E-4
2,299;941,1.618774524056883E-4
2,534;957,1.6160464900080674E-4
2,879;915,1.6145290292063694E-4
2,399;871,-1.6134827492102533E-4
2,797;850,-1.611317703308108E-4
2,434;937,-1.6110630236048132E-4
2,313;315,1.6103087638797428E-4
2,197;471,1.6094185274860069E-4
2,535;949,1.608637332320519E-4
2,198;470,1.6058648957317724E-4
2,4;468,-1.6044428098609698E-4
2,202;618,-1.6037946631055312E-4
2,108;704,-1.6036109160575435E-4
2,418;608,-1.6025573047635517E-4
2,336;650,1.6014340004547013E-4
2,819;876,-1.6003961715825137E-4
2,154;671,-1.5991053396235313E-4
2,740;783,1.5989689139287588E-4
2,447;773,1.598523491137432E-4
2,358;947,-1.5970770637088386E-4
2,648;972,-1.5968176635752454E-4
2,274;725,1.5954336410866127E-4
2,221;456,-1.5951056273069488E-4
2,131;805,1.5949017586838537E-4
2,69;161,-1.593433391427344E-4
2,93;307,-1.5916959548558493E-4
2,918;939,-1.5908401182854691E-4
2,67;444,1.5907313067100115E-4
2,589;705,-1.5903808605486613E-4
2,315;555,1.5903499363882946E-4
2,310;335,1.5896895654388075E-4
2,237;772,1.5891850690404389E-4
2,272;908,-1.5887818817914034E-4
2,149;602,1.5872497850781067E-4
2,241;457,1.5849312590608658E-4
2,507;672,-1.5844768661172964E-4
2,417;499,-1.5824913916177136E-4
2,102;334,1.5823818297383373E-4
2,876;938,-1.5809378972711348E-4
2,334;951,1.5805790185652335E-4
2,184;589,-1.5802153481140355E-4
2,395;961,1.578941159482965E-4
2,98;876,1.5772602250926663E-4
2,208;669,-1.575832070596149E-4
2,453;680,-1.5746493146227448E-4
2,153;632,-1.5729189241835018E-4
2,326;436,1.5700437948012547E-4
2,167;228,1.5653086820560837E-4
2,70;264,1.5638010535035668E-4
2,620;913,-1.563514702222051E-4
2,520;521,1.5610408416659184E-4
2,699;805,1.560312881074943E-4
2,181;928,1.559090099895232E-4
2,291;312,1.5542092606141562E-4
2,627;963,-1.553077443096236E-4
2,240;480,-1.5523725818993774E-4
2,341;993,-1.5504470127561965E-4
2,937;953,1.5487628838224972E-4
2,164;823,-1.5478039265437349E-4
2,590;873,-1.5473655209714403E-4
2,614;644,-1.5461448601008522E-4
2,620;726,-1.5447861393129496E-4
2,652;760,1.5441576892344453E-4
2,160;456,-1.5438982970463662E-4
2,126;700,1.5428364894821189E-4
2,492;498,1.5422103682597647E-4
2,263;351,1.542058411813014E-4
2,857;867,1.5408677565459446E-4
2,242;373,1.5405735835324726E-4
2,160;294,1.5379431884744455E-4
2,174;534,-1.5379133555776782E-4
2,732;743,1.5375806446084073E-4
2,179;489,1.5337912805830429E-4
2,228;775,-1.5334609438706436E-4
2,651;843,-1.5295187128077137E-4
2,455;661,-1.5292570729108553E-4
2,16;182,1.5284404791236628E-4
2,192;708,-1.526824397316272E-4
2,43;312,-1.525830558721464E-4
2,433;459,1.5255312247240346E-4
2,855;877,-1.5252188140915353E-4
2,686;862,-1.5226915151683458E-4
2,300;955,-1.5221645382428305E-4
2,154;335,-1.5210738058287805E-4
2,679;816,1.5197650209124492E-4
2,406;989,1.519746596487729E-4
2,212;658,-1.5194327342957342E-4
2,338;685,-1.5173849456260298E-4
2,331;795,-1.516734631065132E-4
2,543;606,1.5167146782286186E-4
2,730;859,-1.5151911585551807E-4
2,140;531,1.5142291493591662E-4
2,766;982,1.511922559209087E-4
2,528;962,-1.5097922713240878E-4
2,593;706,1.5092569513892352E-4
2,2;495,1.508047373880307E-4
2,584;917,1.5066865256804153E-4
2,332;684,-1.5052454884406094E-4
2,432;518,-1.5045917990778656E-4
2,347;458,-1.5041383303281594E-4
2,124;725,-1.5040966013853601E-4
2,570;769,-1.5040496396549473E-4
2,62;435,1.5019219766039852E-4
2,112;574,-1.5016369400188773E-4
2,290;454,1.5009624052923393E-4
2,116;602,1.5007062546246473E-4
2,37;682,1.4995064403283998E-4
2,811;924,-1.499473933926574E-4
2,329;769,-1.497940943396364E-4
2,710;830,1.4963641168266168E-4
2,197;628,1.4960606760653657E-4
2,397;936,1.4958285521673168E-4
2,498;550,-1.4949183015973273E-4
2,732;914,-1.4939573055270706E-4
2,30;524,1.4930476169756023E-4
2,884;961,1.4917199802914346E-4
2,578;864,1.4916799253147732E-4
2,377;630,1.491464785770989E-4
2,46;591,-1.4907526108924585E-4
2,136;516,1.4902558593135221E-4
2,90;442,1.488351981137016E-4
2,179;450,-1.4876959303511918E-4
2,334;565,-1.486975088135412E-4
2,414;940,-1.4858087752006704E-4
2,762;769,-1.4844195593159294E-4
2,127;478,1.4802769995600834E-4
2,221;951,1.4765450604668068E-4
2,375;476,1.475219600164519E-4
2,286;529,1.4742213167672256E-4
2,46;602,1.4740193146073482E-4
2,504;876,-1.4739038663552076E-4
2,26;838,1.4717640171978708E-4
2,124;129,-1.4714739626844086E-4
2,401;609,1.470700129363124E-4
2,564;950,-1.469824780039573E-4
2,736;913,1.4679962383436118E-4
2,336;341,-1.4650857199469014E-4
2,271;527,-1.4636454155465446E-4
2,160;727,1.463231761699731E-4
2,87;706,-1.463197769277778E-4
2,606;703,-1.4630906026866103E-4
2,167;550,-1.4626908375225798E-4
2,273;519,-1.4609547698634468E-4
2,479;738,1.4600069835492385E-4
2,776;810,-1.459904233437147E-4
2,709;996,-1.4595637154893909E-4
2,248;282,1.459456326295362E-4
2,472;645,1.4593061654825546E-4
2,2;679,-1.4574807614139596E-4
2,725;998,-1.4571016599579948E-4
2,212;921,1.4562481916986607E-4
2,238;325,1.455431246040026E-4
2,207;279,-1.4545161398304412E-4
2,823;907,-1.4542881695126176E-4
2,280;636,1.4528728060941905E-4
2,67;262,-1.4524575788724765E-4
2,328;442,1.4477053719071158E-4
2,89;846,-1.446791768731584E-4
2,508;891,-1.4465953149620712E-4
2,371;973,1.4440718871723532E-4
2,142;339,1.4433798888693677E-4
2,399;857,-1.4421994712557833E-4
2,85;772,1.4419450414146563E-4
2,228;502,1.4418596265582597E-4
2,618;839,-1.441679392783368E-4
2,290;759,1.4398038596630797E-4
2,385;834,-1.438906608075515E-4
2,552;613,-1.4351819073167265E-4
2,500;763,1.4349485778249792E-4
2,568;831,-1.434666009501993E-4
2,441;841,1.4344476636863238E-4
2,451;705,1.433756511202673E-4
2,277;481,-1.4333887080686134E-4
2,471;874,1.4301508279194558E-4
2,874;933,-1.4300447613895318E-4
2,54;302,-1.4286596962410707E-4
2,425;476,1.427050043537778E-4
2,235;287,-1.4259470799482E-4
2,115;859,-1.425020206296117E-4
2,315;924,1.42496731315971E-4
2,466;939,1.4227838322872604E-4
2,88;612,1.4227334356068934E-4
2,173;330,-1.4211282249041595E-4
2,446;900,-1.4166149714189168E-4
2,175;811,1.4156199673191492E-4
2,157;858,-1.4141166851965452E-4
2,696;748,1.4108261116615116E-4
2,536;547,1.4089166972045358E-4
2,43;270,-1.4076167443613524E-4
2,194;627,1.4065122475978586E-4
2,205;965,1.406318990043704E-4
2,519;918,-1.406117578548195E-4
2,13;83,1.4057918856514632E-4
2,293;299,-1.4040341061947914E-4
2,287;527,-1.4037017372732654E-4
2,360;655,-1.4031619999148453E-4
2,311;647,1.4028294011779864E-4
2,54;65,1.4026259172689745E-4
2,485;841,1.401066637328986E-4
2,514;781,1.399748027283066E-4
2,245;770,-1.3992019823547226E-4
2,166;447,-1.3871773323444325E-4
2,101;540,1.3870467130039845E-4
2,193;818,1.3837674590452503E-4
2,213;694,1.3830848879944752E-4
2,143;697,-1.377698516749734E-4
2,434;758,-1.3754999994047178E-4
2,596;634,-1.373834053004141E-4
2,276;840,-1.3738118575507696E-4
2,696;881,1.3718540486703474E-4
2,631;960,-1.3715400273746448E-4
2,189;990,1.3709154266046568E-4
2,365;432,-1.369062671155872E-4
2,538;581,-1.3686496675254577E-4
2,25;578,-1.368537593369196E-4
2,730;790,1.3668532282082112E-4
2,203;712,1.3650954742885443E-4
2,807;828,-1.363767513510615E-4
2,68;636,1.362969662776054E-4
2,181;681,1.3598364731389414E-4
2,147;542,1.3590691344485828E-4
2,664;852,-1.358541745981372E-4
2,227;361,-1.3582300261740478E-4
2,328;503,-1.3581131995207585E-4
2,139;355,1.3561351335180955E-4
2,737;855,1.3558357150296048E-4
2,283;445,-1.3547059458590943E-4
2,743;893,1.353403103488695E-4
2,279;605,-1.353231318317091E-4
2,48;364,1.352970843299632E-4
2,52;849,-1.3514418706844555E-4
2,535;854,1.3480512069394596E-4
2,584;665,1.345784762715956E-4
2,340;404,1.3445187866838938E-4
2,586;936,1.344065980966046E-4
2,167;775,-1.3432463426831662E-4
2,318;770,-1.342927695726661E-4
2,429;700,-1.3420068802416727E-4
2,300;727,-1.3419601005416692E-4
2,235;827,1.3418056918047472E-4
2,5;78,-1.3411646439389073E-4
2,458;729,1.3411276380355025E-4
2,726;780,-1.3393096358705356E-4
2,176;198,1.339196516173374E-4
2,28;977,-1.33398237675152E-4
2,141;237,-1.3337838340788096E-4
2,567;746,1.3333261759703404E-4
2,525;587,-1.3323231939562114E-4
2,249;431,1.331382253630707E-4
2,392;570,-1.3305726878128551E-4
2,416;776,-1.3301723251202285E-4
2,543;764,-1.3294111671475906E-4
2,541;634,1.3284729842814424E-4
2,253;528,1.327492603326264E-4
2,673;849,-1.3253293612909518E-4
2,484;602,-1.3250342842293156E-4
2,95;762,1.3218636999140786E-4
2,38;446,1.3216730282042104E-4
2,252;785,1.3215094527856114E-4
2,692;785,-1.3209991724501627E-4
2,904;915,-1.3197263324993158E-4
2,21;860,1.3179492520383956E-4
2,400;650,1.3178124750236014E-4
2,194;785,1.316656732500978E-4
2,208;759,1.3158766142850776E-4
2,639;831,-1.3150098728769894E-4
2,658;769,-1.3121485845235883E-4
2,4;570,-1.3106277465470024E-4
2,204;643,-1.309307180791464E-4
2,212;769,-1.3069462005392356E-4
2,202;574,1.3060204872737585E-4
2,457;972,1.3052074259914455E-4
2,148;921,-1.304829836100203E-4
2,563;907,-1.3028644333316927E-4
2,180;685,1.3023493008539714E-4
2,237;761,1.3019805668090115E-4
2,787;797,1.3005713770097515E-4
2,76;178,1.3002286333373822E-4
2,131;895,-1.2989160591306317E-4
2,13;398,1.298442656614459E-4
2,91;480,-1.2978325532272882E-4
2,748;852,1.297382202285019E-4
2,92;211,1.2963561374732528E-4
2,644;666,-1.293496590782109E-4
2,155;505,-1.293077187656503E-4
2,228;430,1.2908666321580814E-4
2,3;487,1.2907526003722331E-4
2,262;787,-1.2901435633282538E-4
2,382;685,1.2892572369879675E-4
2,53;371,1.2877469115975672E-4
2,94;442,-1.287293292938319E-4
2,726;865,-1.287094140168528E-4
2,17;348,1.2860603966554068E-4
2,219;819,-1.2858728362163596E-4
2,70;347,1.2847868611171487E-4
2,139;801,-1.2822860623001677E-4
2,47;931,1.2819092304611597E-4
2,376;583,-1.27962002264245E-4
2,334;766,-1.278346524707236E-4
2,145;426,-1.2783198900522376E-4
2,374;890,1.2780948559886586E-4
2,543;711,1.273370404963416E-4
2,171;291,1.2731588522055327E-4
2,556;968,1.2728787182833285E-4
2,29;922,1.272625328627604E-4
2,289;987,1.2695268624844186E-4
2,338;640,1.2689870368128833E-4
2,52;338,1.2680881813309294E-4
2,47;620,1.267607377477263E-4
2,649;831,1.2670188044347285E-4
2,242;442,1.2662403402885947E-4
2,441;591,-1.2631140339409693E-4
2,100;647,1.2613352888969434E-4
2,353;359,-1.2612999079501832E-4
2,405;929,1.2607998202111349E-4
2,74;393,-1.259673743067921E-4
2,884;924,-1.2583470892764818E-4
2,50;341,-1.2581927113624038E-4
2,526;791,-1.255451292798685E-4
