order,indices,coefficient
2,249;328,1.1092229078518795E-4
2,252;701,1.1082004531772544E-4
2,158;569,-1.1081611631850777E-4
2,173;970,1.1080741834933283E-4
2,248;905,1.105018339820667E-4
2,27;927,1.1039613698568171E-4
2,170;216,-1.1036836026991424E-4
2,374;857,1.1033292547925286E-4
2,283;782,1.1018970871715479E-4
2,38;344,-1.1014614887694444E-4
2,87;558,1.099355353696977E-4
2,80;332,-1.0990582029537561E-4
2,69;542,-1.0986030878722792E-4
2,795;808,-1.0981990685177376E-4
2,433;895,1.0979025525823972E-4
2,153;553,1.0976396654858687E-4
2,77;421,1.09742623020577E-4
2,323;574,-1.0972688780815037E-4
2,274;476,-1.0970494047800097E-4
2,707;738,1.0968919748273184E-4
2,11;702,-1.0967811255572551E-4
2,245;572,1.0966847513704173E-4
2,329;830,1.096604712960128E-4
2,118;894,1.0964326025208012E-4
2,457;481,1.0962180478216891E-4
2,69;128,1.0959949112836121E-4
2,661;888,-1.0954862916405334E-4
2,312;859,-1.0950277423982138E-4
2,174;554,-1.0949599929268147E-4
2,862;977,-1.094446129580508E-4
2,525;872,-1.0943525253214209E-4
2,205;510,-1.0942281769463403E-4
2,257;516,1.0933133337762535E-4
2,327;909,1.0931521533657268E-4
2,401;887,-1.0929203345178592E-4
2,27;496,-1.0925400433612893E-4
2,268;591,-1.0921880366544663E-4
2,20;529,-1.0920248249311115E-4
2,663;813,1.091623318871575E-4
2,36;828,1.0915824609109507E-4
2,28;810,1.0904582770061203E-4
2,139;748,-1.0903990927865195E-4
2,313;676,-1.090275914767841E-4
2,537;817,1.0901079008877533E-4
2,108;635,-1.0900367003642723E-4
2,216;792,1.0900305959794968E-4
2,356;420,1.0897636529892338E-4
2,522;819,-1.0892027030658574E-4
2,720;932,-1.089016584578667E-4
2,213;926,1.0886882158049827E-4
2,75;604,-1.0886421014722896E-4
2,410;861,-1.0884341011366022E-4
2,37;161,1.0878332691180437E-4
2,761;984,1.086979586160324E-4
2,281;796,1.0869248848931879E-4
2,70;493,1.0867675875120431E-4
2,192;497,1.0864766905522423E-4
2,11;167,-1.0853563845157674E-4
2,266;766,-1.084878326777593E-4
2,652;739,1.0814029892630223E-4
2,39;356,1.0811646422791001E-4
2,621;996,-1.0806681187202774E-4
2,383;544,-1.0805598636927798E-4
2,37;365,1.0799626705314677E-4
2,376;901,1.0797371319085725E-4
2,45;95,1.0791560621271096E-4
2,119;442,-1.0789242330212082E-4
2,701;864,1.0786832692137072E-4
2,233;550,1.078090291389718E-4
2,126;294,1.0779858245541971E-4
2,689;727,1.0778857403045482E-4
2,611;869,1.0774570452307789E-4
2,249;842,1.0773076024105518E-4
2,29;450,-1.07707794477707E-4
2,386;566,1.0769222992155314E-4
2,74;791,-1.076770244767155E-4
2,257;784,-1.0755289899292789E-4
2,311;973,1.074323756552168E-4
2,593;881,-1.0741182011237972E-4
2,908;916,-1.0739174653621493E-4
2,57;823,1.073794724971349E-4
2,418;808,1.0737339519076639E-4
2,504;842,1.0736553132574668E-4
2,210;902,-1.0728035323180144E-4
2,570;981,-1.0724743054282212E-4
2,504;590,-1.0720594578795688E-4
2,235;290,-1.0719001058568559E-4
2,215;759,1.071353238772025E-4
2,542;667,-1.0709256157639877E-4
2,272;877,-1.0705491656739083E-4
2,38;666,-1.0696464119474594E-4
2,835;973,1.0689559201452392E-4
2,244;770,-1.0688757239959935E-4
2,249;320,-1.0678847368402128E-4
2,560;576,1.0648813591490733E-4
2,927;985,1.0645036176077005E-4
2,135;209,1.0644602213350732E-4
2,352;353,1.0639443348508658E-4
2,485;506,-1.0630814216316464E-4
2,112;470,-1.0629480618166497E-4
2,254;529,1.0621998427345722E-4
2,581;948,1.0618556297497625E-4
2,348;530,-1.0613092948026629E-4
2,241;837,1.0612363398817287E-4
2,315;569,-1.0604056882968102E-4
2,154;614,-1.0592347550445559E-4
2,375;659,1.0590874914020994E-4
2,142;504,-1.0585324218091563E-4
2,589;974,-1.0584940834379249E-4
2,39;812,-1.0578465181430072E-4
2,271;492,1.0578149899344927E-4
2,464;990,-1.0571979350338043E-4
2,12;193,1.056973508565523E-4
2,378;813,-1.0568908635362629E-4
2,230;529,-1.0566017109892051E-4
2,227;881,-1.0561304837183073E-4
2,461;508,1.0553774764651824E-4
2,170;319,-1.0551224331548065E-4
2,516;682,-1.0544762835627628E-4
2,129;357,-1.0542709521585303E-4
2,132;913,1.0540410984006937E-4
2,459;822,-1.0538728090704783E-4
2,840;998,1.0538090056915497E-4
2,351;644,-1.0534700591692145E-4
2,505;554,-1.0532614451840885E-4
2,435;904,-1.0531477201335704E-4
2,586;874,-1.0524084646147868E-4
2,297;751,-1.0523321016895396E-4
2,511;693,-1.0520655519552681E-4
2,107;424,-1.0520586468216026E-4
2,123;423,-1.0518662603749748E-4
2,128;398,1.0518610949937734E-4
2,561;974,-1.0518197184273076E-4
2,43;854,-1.0515299482302662E-4
2,79;672,1.0513104295538192E-4
2,298;727,-1.0510584117392058E-4
2,752;825,-1.0510330470446786E-4
2,449;919,-1.0506020540882186E-4
2,198;457,-1.0505132155802643E-4
2,467;916,-1.050154562140548E-4
2,312;558,-1.0491822876499863E-4
2,178;352,-1.0491637455042072E-4
2,164;428,-1.0487915870810628E-4
2,545;685,-1.0484857735942846E-4
2,761;868,-1.0482889887217417E-4
2,458;599,1.0471336613740651E-4
2,62;278,-1.0467450658260434E-4
2,539;981,-1.0465462657194719E-4
2,145;157,1.0462960189271498E-4
2,110;359,-1.0461613915751902E-4
2,491;760,-1.0461584660916886E-4
2,120;902,-1.0461452306763575E-4
2,702;738,1.0455132270941134E-4
2,86;705,-1.0452996513536831E-4
2,255;473,1.0448239455637163E-4
2,816;953,-1.0447221505362658E-4
2,744;861,1.0439557654191449E-4
2,60;841,-1.0433531371159646E-4
2,271;666,1.042906416800324E-4
2,3;214,1.0428688688349996E-4
2,25;830,1.0423606436939756E-4
2,316;926,1.042124037913167E-4
2,661;834,1.0420536332242295E-4
2,63;941,-1.0420104802977315E-4
2,790;844,1.0418839111445433E-4
2,119;194,1.041802353296954E-4
2,247;999,1.0407081259481607E-4
2,682;849,-1.0403785144968802E-4
2,530;680,-1.0387042316342756E-4
2,74;476,1.0384762109780129E-4
2,712;878,1.0383031396919937E-4
2,9;129,1.0368096695552815E-4
2,843;853,1.0363528864232932E-4
2,61;89,-1.0362712781688445E-4
2,489;930,-1.03558499001357E-4
2,92;289,-1.0354913796239851E-4
2,194;600,-1.0353083449038599E-4
2,172;872,1.0345444264360734E-4
2,11;904,-1.0345050862383159E-4
2,803;939,-1.0342636885880916E-4
2,544;810,1.034058728429506E-4
2,138;423,1.0335640265386201E-4
2,30;61,-1.033269295862656E-4
2,42;908,-1.0332427373464532E-4
2,207;687,-1.0331582831082821E-4
2,767;978,-1.0328189170118635E-4
2,217;461,1.0325998865866974E-4
2,443;546,1.0321752784820239E-4
2,164;285,1.0320439504954956E-4
2,150;438,-1.0318141401668369E-4
2,62;887,-1.0310937910511875E-4
2,134;731,-1.0305199566753792E-4
2,301;481,-1.0303674581433766E-4
2,112;652,1.0302043442537618E-4
2,123;654,-1.0285483931681395E-4
2,85;681,1.028079367585133E-4
2,678;713,1.0278026395356254E-4
2,280;990,1.0273729810914764E-4
2,158;677,-1.0271863797249154E-4
2,756;770,-1.0271428531169931E-4
2,99;167,1.0271319401643053E-4
2,324;932,1.0266648238423265E-4
2,255;896,1.0259648300231142E-4
2,402;496,-1.0247455837587982E-4
2,550;850,-1.0246590591620706E-4
2,362;477,1.0243429345154135E-4
2,417;952,-1.024071109572494E-4
2,514;627,1.0234380448410186E-4
2,749;892,-1.0232338652746753E-4
2,478;645,-1.0231684553883836E-4
2,125;534,1.0229591889367279E-4
2,340;670,-1.0228157087480952E-4
2,991;995,-1.0223978608121769E-4
2,466;978,1.0223337845376447E-4
2,783;858,-1.0216312071574964E-4
2,768;919,1.0214032239068757E-4
2,26;774,1.021080910949309E-4
2,478;535,-1.0201822755527968E-4
2,367;404,-1.0201010950287615E-4
2,407;499,-1.0199025383878385E-4
2,94;452,-1.0194788039992128E-4
2,869;993,-1.0190293171434528E-4
2,181;498,1.0190081483982494E-4
2,104;618,-1.0189725370887908E-4
2,111;223,-1.0186330026403285E-4
2,185;334,1.0184099340589941E-4
2,362;924,-1.018178484741678E-4
2,602;654,-1.0180631645820001E-4
2,515;848,-1.017963663540005E-4
2,247;449,-1.0178976107432408E-4
2,39;194,1.0176852835500198E-4
2,458;699,-1.0174200133597189E-4
2,282;814,1.0172026046587263E-4
2,356;469,1.0170421532255327E-4
2,221;406,-1.0165678340518723E-4
2,889;961,1.0161555433971006E-4
2,856;974,1.0160656922934277E-4
2,114;869,-1.0152980260575666E-4
2,203;487,-1.0149506758006469E-4
2,12;37,-1.0146729849923554E-4
2,87;469,1.0146227030796735E-4
2,30;361,-1.0143750909813795E-4
2,688;720,1.0141791764392688E-4
2,78;344,-1.0140538213937812E-4
2,755;959,-1.0134388020138352E-4
2,265;486,1.0132081345873348E-4
2,185;834,-1.0121907698091559E-4
2,6;985,1.0121535787435642E-4
2,11;37,-1.0120590332312862E-4
2,88;744,1.0120403263310789E-4
2,292;985,-1.0112262716246213E-4
2,244;709,-1.0108002310991485E-4
2,207;279,1.0102521308136094E-4
2,215;838,-1.009964203369205E-4
2,108;677,1.009362997589849E-4
2,148;999,1.0091106362994506E-4
2,190;294,-1.0087284926014395E-4
2,139;929,1.0085190126925206E-4
2,645;680,-1.0084798659369387E-4
2,432;600,-1.0080142601431977E-4
2,212;753,1.0068087727446538E-4
2,964;983,-1.0064920189327909E-4
2,479;861,1.005099930599844E-4
2,509;917,1.0040533765560863E-4
2,811;818,1.0039535855918944E-4
2,410;924,1.003345439585235E-4
2,551;834,1.0033348263419131E-4
2,469;718,1.0032593463969149E-4
2,706;757,-1.0032271488747697E-4
2,635;677,-1.0029470027091031E-4
2,511;796,1.0024610189778763E-4
2,163;374,-1.00198866606827E-4
2,82;537,1.0009439754450108E-4
2,110;327,1.0008100997590264E-4
2,397;925,-1.0007193317030727E-4
2,568;758,1.0005251491677E-4
2,457;769,1.0004132383705059E-4
2,422;740,1.0002205142719917E-4
2,368;551,-1.0001441406295711E-4
2,170;287,-1.0000181665914137E-4
2,249;507,-1.0000015076278418E-4
2,799;977,-9.9944061592091E-5
2,304;423,-9.989372742886602E-5
2,549;921,-9.988029999400925E-5
2,296;564,9.983276772022779E-5
2,473;597,-9.981591329762831E-5
2,802;948,-9.981585045715052E-5
2,366;803,9.977988497696615E-5
2,564;610,9.977165105166973E-5
2,32;62,-9.97646271394776E-5
2,129;832,-9.974518373478885E-5
2,165;382,-9.973579871275995E-5
2,694;751,9.973091351087813E-5
2,649;904,9.96985125547821E-5
2,63;974,-9.967869789255272E-5
2,190;803,9.967166679000016E-5
2,262;991,-9.960276608801235E-5
2,440;775,9.955185647800588E-5
2,493;806,9.955161928377173E-5
2,78;467,9.953983090862372E-5
2,415;858,-9.951648175931616E-5
2,160;567,-9.950217314678158E-5
2,277;968,9.942238576314786E-5
2,310;902,-9.938744098915864E-5
2,280;629,9.930880288010666E-5
2,146;850,9.924904606044127E-5
2,66;113,9.91205577328465E-5
2,119;481,-9.90712522428678E-5
2,405;779,9.904631087943222E-5
2,427;922,9.901975632312856E-5
2,244;782,-9.898681438401589E-5
2,654;694,9.889422074518124E-5
2,236;758,-9.88566456879309E-5
2,433;534,-9.882079983203507E-5
2,94;840,-9.880795650226149E-5
2,15;266,-9.880331507879015E-5
2,504;849,-9.879524245004349E-5
2,24;863,9.879340178936883E-5
2,550;799,-9.867280493134248E-5
2,816;886,-9.86663333526075E-5
2,151;215,-9.865768240060305E-5
2,701;985,9.857994889602955E-5
2,94;466,-9.855150081413933E-5
2,521;641,9.852558343477077E-5
2,494;647,9.846972793491537E-5
2,623;917,-9.843631387864418E-5
2,265;450,9.839882558697255E-5
2,103;594,9.833144331434425E-5
2,525;787,-9.831519969281164E-5
2,146;582,9.830191899318444E-5
2,466;611,9.824859191671331E-5
2,258;847,9.819379351099896E-5
2,232;359,9.816646907284092E-5
2,515;684,-9.81548910657675E-5
2,678;822,-9.813104956849682E-5
2,27;236,9.807700154456301E-5
2,445;841,9.80665556516625E-5
2,336;473,9.806213011199733E-5
2,611;675,-9.802140146728341E-5
2,516;722,-9.799334608696312E-5
2,162;439,-9.796283226434882E-5
2,279;998,9.791671941619784E-5
2,965;984,-9.789024218933326E-5
2,615;888,-9.783047520223477E-5
2,291;924,9.782385774894967E-5
2,498;783,9.779018103858683E-5
2,505;722,9.77828126629908E-5
2,154;163,9.765338640305935E-5
2,242;875,9.76514740152697E-5
2,107;918,-9.764513095992691E-5
2,190;706,-9.753380678176958E-5
2,153;920,9.747952430495911E-5
2,146;666,9.744742448589258E-5
2,93;509,9.741536548408081E-5
2,691;714,9.740735225993641E-5
2,8;153,9.71656588451778E-5
2,281;925,-9.715976823870099E-5
2,473;545,9.715583320258225E-5
2,141;150,-9.707033892952601E-5
2,396;820,-9.696759487558112E-5
2,11;243,9.687758406948386E-5
2,515;819,9.677713613503425E-5
2,315;996,9.674890990130914E-5
2,555;611,9.668671755901053E-5
2,91;733,9.665203412340351E-5
2,58;446,-9.654920762809816E-5
2,392;533,9.65230440310182E-5
2,130;183,9.652034105029702E-5
2,753;938,9.650059574675682E-5
2,365;813,-9.649823736773087E-5
2,121;350,-9.639893097236286E-5
2,86;981,-9.638919483947935E-5
2,553;681,-9.635588479239954E-5
2,450;728,-9.632777134994983E-5
2,597;904,-9.632349881577449E-5
2,329;923,-9.631407408245785E-5
2,671;706,9.630515581916894E-5
2,96;790,-9.629593045870475E-5
2,121;255,9.628880995697376E-5
2,239;982,-9.625498196801507E-5
2,121;302,9.610949261316368E-5
2,37;165,9.608693398393749E-5
2,123;185,9.604698327078726E-5
2,955;988,-9.603826139573702E-5
2,370;644,-9.603069397171743E-5
2,130;399,-9.601160719707803E-5
2,74;873,-9.596496975944784E-5
2,405;525,9.593540134116021E-5
2,143;796,-9.589911543102544E-5
2,404;802,-9.589133429672018E-5
2,131;524,9.585257538871049E-5
2,566;991,-9.578112296131388E-5
2,16;657,9.574488025704753E-5
2,0;985,-9.573999257638747E-5
2,227;420,-9.566958504764493E-5
2,834;944,-9.566166077828772E-5
2,330;392,9.564325239285493E-5
2,350;861,9.562857398184987E-5
2,720;763,9.552380085673318E-5
2,422;869,-9.547023061201647E-5
2,304;398,-9.541829436995594E-5
2,371;991,-9.53010372789575E-5
2,391;559,-9.52859295769858E-5
2,921;941,-9.528418859882727E-5
2,228;778,-9.528254654043242E-5
2,292;837,-9.519770547284884E-5
2,604;847,-9.519347195457192E-5
2,116;713,-9.518477151336066E-5
2,374;432,-9.517810708337628E-5
2,558;791,-9.511394002203915E-5
2,115;280,-9.511191635288393E-5
2,200;760,-9.507988614781251E-5
2,903;924,9.506175746108164E-5
2,305;318,-9.500909829537063E-5
2,55;934,9.499887846860446E-5
2,388;773,-9.497299752079125E-5
2,542;702,-9.486312198583669E-5
2,188;971,9.485846879255849E-5
2,87;692,-9.483024594614531E-5
2,171;586,9.479442928320199E-5
2,51;745,9.479415249809728E-5
2,10;850,9.474523545215312E-5
2,178;325,9.474356588010098E-5
2,528;864,-9.471108097265143E-5
2,443;752,9.470524649695567E-5
2,3;262,-9.469215621305297E-5
2,399;514,9.468312367938816E-5
2,303;312,-9.455110000068212E-5
2,267;452,-9.452629817011766E-5
2,199;488,9.451621148658074E-5
2,265;633,-9.438888793492958E-5
2,240;856,-9.438243909414721E-5
2,176;376,9.437705367702548E-5
2,493;939,9.434170968943903E-5
2,546;829,-9.432068971582169E-5
2,442;938,-9.431017054255128E-5
2,596;666,9.428968309928722E-5
2,111;145,9.428823409523104E-5
2,380;618,9.426309788113519E-5
2,882;923,-9.426243856016663E-5
2,325;400,-9.421485140439195E-5
2,756;780,-9.418560359300696E-5
2,268;348,-9.404925125338204E-5
2,852;935,9.403680990431799E-5
2,180;311,9.403575209301663E-5
2,13;393,-9.403497110658709E-5
2,126;636,9.40110763970064E-5
2,248;886,9.400297431413325E-5
2,104;925,-9.380982206682312E-5
2,511;532,9.380000783989384E-5
2,281;658,-9.377664394517532E-5
2,100;534,9.375561478920995E-5
2,133;464,9.368953742160307E-5
2,278;397,9.359985299901533E-5
2,568;864,-9.358887135861131E-5
2,222;444,-9.355392661946935E-5
2,147;363,9.352745043172529E-5
2,696;758,-9.35248546202613E-5
2,44;489,-9.349161150357899E-5
2,146;451,-9.34412850172579E-5
2,21;190,-9.339275687752539E-5
2,299;652,-9.338959838866698E-5
2,948;989,9.336800841029651E-5
2,599;987,9.330339387509953E-5
2,131;201,-9.329784590576357E-5
2,191;909,9.328255018669336E-5
2,298;901,9.321545603073265E-5
2,508;523,-9.31169297532806E-5
2,76;222,-9.311470793861126E-5
2,6;240,9.307674958787392E-5
2,68;745,-9.306025275990709E-5
2,453;876,-9.304819795024992E-5
2,635;896,9.299794550119529E-5
2,467;864,-9.299259268886582E-5
2,605;685,9.296942986147172E-5
2,428;693,9.295363368510702E-5
2,555;808,-9.28796123677632E-5
2,10;770,-9.286516503691298E-5
2,32;401,-9.285659337750305E-5
2,62;673,-9.284478996899524E-5
2,304;729,-9.283749015223532E-5
2,388;930,9.276187940516444E-5
2,72;661,-9.27259053679641E-5
2,120;210,-9.271535169739482E-5
2,773;875,9.270182180131381E-5
2,220;858,-9.269995192739741E-5
2,601;722,-9.269243251779533E-5
2,304;820,9.267564662323653E-5
2,376;550,9.267454320980846E-5
2,106;807,-9.261148078586376E-5
2,243;301,-9.260015171077984E-5
2,327;481,-9.245266880911166E-5
2,161;742,-9.244798765344029E-5
2,88;654,9.24264691731857E-5
2,46;882,-9.239883396996593E-5
2,822;828,-9.225870640737516E-5
2,409;687,-9.220898121162296E-5
2,372;819,9.21547997707908E-5
2,196;854,-9.215423607212769E-5
2,217;440,-9.213507302383742E-5
2,361;452,-9.211282689759056E-5
2,808;863,9.209418331621391E-5
2,318;835,-9.204785279640422E-5
2,79;421,-9.196440996799213E-5
2,234;346,-9.195202127104316E-5
2,336;505,-9.181457446102223E-5
2,320;506,9.1787635598426E-5
2,413;567,-9.177972755083272E-5
2,56;400,9.174750695774881E-5
2,129;334,9.172197345205857E-5
2,608;767,-9.16374678789396E-5
2,751;939,9.162712759483396E-5
2,70;566,9.160618561016304E-5
2,511;915,-9.153243629210672E-5
2,361;726,9.152852703279332E-5
2,248;338,9.151853290642544E-5
2,20;580,9.141895363371572E-5
2,526;980,-9.132205127257317E-5
2,22;522,-9.130738768004169E-5
2,374;719,9.129133558280708E-5
2,26;214,-9.125103525837522E-5
2,40;987,9.114367434325188E-5
2,454;962,-9.1132304748409E-5
2,747;757,9.113027542303199E-5
2,244;790,-9.110284900335957E-5
2,524;585,9.106618201097366E-5
2,399;637,-9.10207915830464E-5
2,646;662,-9.100579354421763E-5
2,574;844,9.095137500207192E-5
2,145;759,9.086155335131251E-5
2,248;536,9.085488414987969E-5
2,348;644,9.08225384722019E-5
2,420;834,9.075503859511988E-5
2,29;473,-9.069440962790124E-5
2,622;996,9.066993232129342E-5
2,689;798,-9.066774690814253E-5
2,439;956,9.052825338564455E-5
2,441;752,-9.051661355099064E-5
2,32;887,-9.043693901834358E-5
2,431;802,9.043469783215555E-5
2,769;901,9.028904819900275E-5
2,837;858,-9.02440407862755E-5
2,37;697,9.023093038266827E-5
2,361;737,9.017203825238878E-5
2,87;791,9.011974344035848E-5
2,154;984,9.009151526160293E-5
2,134;908,-9.00885471550786E-5
2,551;599,-9.006521135435746E-5
2,723;984,-9.004903814690025E-5
2,176;591,-8.99248173664653E-5
2,35;592,8.991637396023552E-5
2,170;761,8.987294878974292E-5
2,481;587,-8.983279241659411E-5
2,600;917,-8.978976579239525E-5
2,715;915,8.964292286047178E-5
2,625;874,-8.954709934329999E-5
2,443;857,8.949014767625176E-5
2,189;933,8.944676720115991E-5
2,172;785,8.943736786823403E-5
2,405;706,-8.939007075558676E-5
2,186;802,8.928319248535428E-5
2,701;879,-8.921668606013914E-5
2,244;894,8.919926594281674E-5
2,696;812,8.911370466959668E-5
2,338;405,8.904132084217073E-5
2,789;950,-8.902271942405316E-5
2,53;662,-8.900365916799929E-5
2,46;650,8.89939544370573E-5
2,360;372,8.890349109828628E-5
2,480;810,8.884067681509617E-5
2,48;382,-8.880362782935675E-5
2,228;968,8.879818700133907E-5
2,376;850,-8.876861135040914E-5
2,511;842,8.875226648968813E-5
2,2;766,-8.86319210244456E-5
2,223;697,8.862305651215763E-5
2,232;984,8.858982641178543E-5
2,245;877,8.853812413270693E-5
2,159;829,-8.853157999041775E-5
2,436;816,-8.848192848627479E-5
2,284;287,-8.84640135912548E-5
2,757;969,-8.84346738893031E-5
2,123;897,8.836230657597245E-5
2,75;971,8.832343678858867E-5
2,112;840,8.828487010109335E-5
2,602;768,-8.826146435111756E-5
2,42;841,-8.821884249022433E-5
2,586;816,-8.815824757857726E-5
2,69;442,8.814888427378383E-5
2,491;593,-8.808094907664168E-5
2,748;828,8.80615281120478E-5
2,344;881,8.800714757343206E-5
2,72;696,8.799022405526829E-5
2,115;900,-8.794419852659502E-5
2,716;791,8.791434180267224E-5
2,137;477,8.79107832418244E-5
2,77;133,8.79041056698114E-5
2,352;579,-8.784749386834001E-5
2,492;769,8.784284983950358E-5
2,24;651,-8.777309222346591E-5
2,543;559,-8.776384316556385E-5
2,91;579,-8.773734728932453E-5
2,287;575,-8.766850577754403E-5
2,152;590,-8.7649613779318E-5
2,322;881,8.760356327798588E-5
2,101;747,8.759780231742144E-5
2,145;534,-8.759228725701997E-5
2,43;46,8.758903520782254E-5
2,258;998,8.748472275290293E-5
2,141;511,-8.748385575515599E-5
2,382;421,-8.743698590708315E-5
2,584;729,-8.739458456573682E-5
2,87;716,8.734596559384964E-5
2,9;637,-8.73186496323168E-5
2,626;802,-8.731247020629173E-5
2,151;398,8.724086161143713E-5
2,406;672,8.720227872817719E-5
2,96;752,-8.717171751326185E-5
2,171;206,8.714033834472323E-5
2,549;821,-8.712481369339947E-5
2,252;616,-8.710780179940665E-5
2,78;958,-8.703391725496029E-5
2,380;919,-8.702893940339685E-5
2,15;551,-8.70241285303196E-5
2,422;789,8.701352893277014E-5
2,304;325,8.695576078950326E-5
2,845;961,-8.694320302955652E-5
2,404;943,-8.691481051643286E-5
2,142;758,-8.684108690068243E-5
2,714;797,8.683366500655605E-5
2,27;97,-8.677202543440685E-5
2,731;954,8.676031017104502E-5
2,327;405,-8.672562853694339E-5
2,769;943,8.672393992497434E-5
2,280;746,8.672291172722474E-5
2,725;845,-8.670723037403712E-5
2,136;874,-8.663656276504278E-5
2,380;889,8.659367759368333E-5
2,379;549,8.657131120334958E-5
2,458;474,-8.654820984220238E-5
2,68;122,-8.653272181556534E-5
2,514;744,-8.650872894915537E-5
2,127;881,8.648597179707465E-5
2,43;561,-8.648144472701068E-5
2,538;552,8.648093301824835E-5
2,367;749,-8.648015234186125E-5
2,477;903,-8.645081533405677E-5
2,360;427,8.641217796470825E-5
2,258;614,-8.63480871816115E-5
2,483;518,8.62134955465854E-5
2,27;644,8.621288975781482E-5
2,235;516,-8.62056852126748E-5
2,197;944,-8.617683711030475E-5
2,858;885,8.616392270169543E-5
2,71;103,8.610600007785883E-5
2,84;770,8.605782366067996E-5
2,268;602,8.603959793439798E-5
2,740;977,-8.599740621780566E-5
2,190;649,-8.596380026188458E-5
2,53;283,8.590286868293034E-5
2,38;354,-8.590220393781689E-5
2,16;381,8.586892437759308E-5
2,458;719,-8.582273293953897E-5
2,41;730,8.580162031853353E-5
2,165;574,8.569960628517341E-5
2,544;908,8.569350790457534E-5
2,232;258,-8.568098324904285E-5
2,725;904,-8.565299706835174E-5
2,299;996,-8.554748964478307E-5
2,175;674,-8.553458845767656E-5
2,251;951,-8.550868276635598E-5
2,445;655,-8.549579754310997E-5
2,16;662,-8.547967567694946E-5
2,366;436,8.542228287818883E-5
2,398;539,-8.541614417711587E-5
2,373;782,8.538679779282558E-5
2,84;619,-8.537598011503345E-5
2,662;692,8.533144575538824E-5
2,27;622,8.532601193017453E-5
2,429;669,8.531464201719646E-5
2,86;344,-8.524006439381172E-5
2,339;767,-8.518828512863201E-5
2,107;703,8.515942244740047E-5
2,268;768,-8.514386064044671E-5
2,375;977,-8.512514326662276E-5
2,314;404,-8.507131551608879E-5
2,83;766,8.498442159941557E-5
2,874;999,8.495882945446842E-5
2,330;452,-8.493766239255596E-5
2,93;444,-8.493596359353444E-5
2,292;322,-8.491945670537788E-5
2,649;956,-8.490398791373242E-5
2,413;781,-8.488321737504894E-5
2,533;787,8.485832112178507E-5
2,304;313,8.484783578202427E-5
2,250;610,8.484460579151513E-5
2,319;827,-8.484215610893859E-5
2,513;529,-8.483097071272733E-5
2,240;614,-8.48072338138775E-5
2,889;967,8.477620763818436E-5
2,347;393,8.477541454150158E-5
2,80;394,8.470584215842292E-5
2,181;791,-8.464215995566126E-5
2,76;207,8.46112760249421E-5
2,746;752,8.460595199260196E-5
2,886;984,-8.457194802455484E-5
2,460;594,-8.456686525296726E-5
2,318;522,-8.44590366730277E-5
2,139;933,8.440984806704027E-5
2,797;858,-8.434413156924065E-5
2,465;938,8.428652814440394E-5
2,535;545,8.426564487144346E-5
2,680;951,8.426425898630741E-5
2,99;456,-8.424918867418066E-5
2,92;770,-8.42409735751884E-5
2,340;519,8.420221558860963E-5
2,297;654,8.418368570066761E-5
2,638;750,8.40973068851494E-5
2,82;590,-8.403867870446802E-5
2,359;577,-8.403440266956181E-5
2,384;816,-8.394469095819221E-5
2,680;837,-8.393683563644611E-5
2,481;742,-8.392444291797017E-5
2,681;740,-8.391187395646448E-5
2,346;494,-8.389626229886096E-5
2,133;565,8.380902924127815E-5
2,320;930,-8.380196376375722E-5
2,63;692,-8.374403332564485E-5
2,591;820,-8.367510388188043E-5
2,795;897,8.35987555458081E-5
2,420;719,8.359053287500282E-5
2,519;546,8.358805752265141E-5
2,505;638,-8.358572597147451E-5
2,513;873,-8.354888805255229E-5
2,398;731,8.353232780769866E-5
2,909;934,8.350221845029102E-5
2,372;408,-8.347201567187057E-5
2,147;850,8.34008090948029E-5
2,739;925,8.333797551041841E-5
2,511;692,8.321806025997896E-5
2,184;929,-8.321056009949863E-5
2,394;739,-8.314373224481325E-5
2,468;690,-8.312331882251571E-5
2,357;567,8.310807014895153E-5
2,210;340,8.309229991575205E-5
2,41;914,8.305432220798564E-5
2,262;605,8.305296649633823E-5
2,268;643,-8.30525861932753E-5
2,56;930,-8.302327673869669E-5
2,79;265,8.299190778359422E-5
2,30;508,8.29869129028672E-5
2,282;419,8.29306260273008E-5
2,732;888,-8.291264211975988E-5
2,123;999,8.286568732209227E-5
2,276;591,8.285558826642658E-5
2,216;938,8.285294134224547E-5
2,243;526,-8.2818279934402E-5
2,541;724,8.280318490365219E-5
2,841;999,-8.275747644744684E-5
2,484;786,8.269865461852203E-5
2,80;489,8.264291691259682E-5
2,42;806,8.261036077565394E-5
2,185;661,8.260782478647713E-5
2,519;898,8.260002820872534E-5
2,875;935,-8.258674350840905E-5
2,544;651,8.251548744093884E-5
2,377;816,8.248492863873965E-5
2,58;867,8.245907322596729E-5
2,80;93,8.243344199774342E-5
2,913;972,8.240014307370547E-5
2,377;420,8.238022942442335E-5
2,828;983,8.23081225985E-5
2,197;583,8.230180224387143E-5
2,294;540,-8.228026148107067E-5
2,286;753,-8.225144043858649E-5
2,812;859,-8.221305595310297E-5
2,400;833,8.220432907316778E-5
2,559;871,8.21804856128629E-5
2,324;682,8.216748815949643E-5
2,114;875,8.212837611162742E-5
2,79;750,-8.210981606044487E-5
2,835;993,8.209779254761809E-5
2,101;592,-8.20835942829196E-5
2,39;119,8.207958585770424E-5
